time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625589881.8017037,2021-07-06 12:44:41.801707,151,146,0.52,3.6,35.176,35.176,253.300,667.332,1342.107
1625589915.7773292,2021-07-06 12:45:15.777336,152,147,0.52,3.8,33.975,33.975,260.100,666.121,1342.107
1625589949.6413643,2021-07-06 12:45:49.641369,153,148,0.52,3.8,33.864,33.864,260.100,662.445,1342.107
1625589983.2397327,2021-07-06 12:46:23.239740,154,149,0.52,3.8,33.598,33.598,269.200,664.273,1342.107
1625590017.2835886,2021-07-06 12:46:57.283595,155,150,0.52,3.8,34.044,34.044,262.100,665.414,1342.107
1625590051.3555112,2021-07-06 12:47:31.355518,156,151,0.52,3.8,34.072,34.072,264.000,663.742,1342.107
1625590085.438929,2021-07-06 12:48:05.438936,157,152,0.52,3.8,34.083,34.083,260.400,663.113,1342.107
1625590119.4310298,2021-07-06 12:48:39.431037,158,153,0.52,3.8,33.992,33.992,260.900,661.996,1342.107
1625590153.36057,2021-07-06 12:49:13.360575,159,154,0.52,3.8,33.929,33.929,259.800,664.625,1342.107
1625590187.197788,2021-07-06 12:49:47.197795,160,155,0.52,3.8,33.837,33.837,263.900,663.906,1342.107
1625590221.9379234,2021-07-06 12:50:21.937931,161,156,0.52,3.7,34.740,34.740,255.600,664.703,1342.107
1625590254.8249438,2021-07-06 12:50:54.824950,162,157,0.52,3.9,32.887,32.887,270.300,665.102,1342.107
1625590287.9486284,2021-07-06 12:51:27.948636,163,158,0.52,3.9,33.123,33.123,269.000,662.848,1342.107
1625590322.1662548,2021-07-06 12:52:02.166262,164,159,0.52,3.7,34.217,34.217,260.600,666.543,1342.107
1625590356.0984418,2021-07-06 12:52:36.098449,165,160,0.52,3.8,33.932,33.932,261.900,664.957,1342.107
1625590390.4404957,2021-07-06 12:53:10.440502,166,161,0.52,3.7,34.342,34.342,259.300,664.160,1342.107
1625590424.6032436,2021-07-06 12:53:44.603250,167,162,0.52,3.7,34.162,34.162,260.900,664.547,1342.107
1625590458.8944643,2021-07-06 12:54:18.894471,168,163,0.52,3.7,34.291,34.291,262.600,664.406,1342.107
1625590492.624606,2021-07-06 12:54:52.624613,169,164,0.52,3.8,33.730,33.730,261.700,664.941,1342.107
1625590526.216811,2021-07-06 12:55:26.216818,170,165,0.52,3.8,33.592,33.592,265.800,665.273,1342.107
1625590560.0316682,2021-07-06 12:56:00.031675,171,166,0.52,3.8,33.815,33.815,264.900,667.586,1342.107
1625590594.550007,2021-07-06 12:56:34.550014,172,167,0.52,3.7,34.518,34.518,259.100,665.297,1342.107
1625590628.5690696,2021-07-06 12:57:08.569074,173,168,0.52,3.8,34.019,34.019,260.600,666.629,1342.107
1625590663.1529086,2021-07-06 12:57:43.152916,174,169,0.52,3.7,34.584,34.584,260.100,666.484,1342.107
1625590696.8420334,2021-07-06 12:58:16.842041,175,170,0.52,3.8,33.689,33.689,264.100,664.117,1342.107
1625590731.0136907,2021-07-06 12:58:51.013698,176,171,0.52,3.7,34.171,34.171,260.500,663.742,1342.107
1625590764.7889335,2021-07-06 12:59:24.788942,177,172,0.52,3.8,33.775,33.775,263.800,662.875,1342.107
1625590798.43393,2021-07-06 12:59:58.433936,178,173,0.52,3.8,33.645,33.645,265.400,662.879,1342.107
1625590832.6191268,2021-07-06 13:00:32.619134,179,174,0.52,3.7,34.185,34.185,260.000,663.398,1342.107
1625590867.470225,2021-07-06 13:01:07.470233,180,175,0.52,3.7,34.851,34.851,255.900,665.309,1342.107
1625590902.0689847,2021-07-06 13:01:42.068991,181,176,0.52,3.7,34.598,34.598,257.300,664.207,1342.107
1625590936.317176,2021-07-06 13:02:16.317183,182,177,0.52,3.7,34.248,34.248,260.800,663.910,1342.107
1625590971.9194624,2021-07-06 13:02:51.919468,183,178,0.52,3.6,35.602,35.602,252.000,664.672,1342.107
1625591008.1579192,2021-07-06 13:03:28.157926,184,179,0.52,3.5,36.238,36.238,245.900,660.750,1342.107
1625591042.199759,2021-07-06 13:04:02.199766,185,180,0.52,3.8,34.042,34.042,258.300,663.953,1342.107
1625591078.065809,2021-07-06 13:04:38.065816,186,181,0.52,3.6,35.866,35.866,247.400,665.316,1342.107
1625591112.2826302,2021-07-06 13:05:12.282637,187,182,0.52,3.7,34.217,34.217,265.200,665.551,1342.107
1625591147.0487206,2021-07-06 13:05:47.048728,188,183,0.52,3.7,34.766,34.766,262.600,665.219,1342.107
1625591181.9627612,2021-07-06 13:06:21.962767,189,184,0.52,3.7,34.914,34.914,253.700,663.199,1342.107
1625591217.2884862,2021-07-06 13:06:57.288494,190,185,0.52,3.6,35.325,35.325,255.400,663.812,1342.107
1625591251.4515104,2021-07-06 13:07:31.451518,191,186,0.52,3.7,34.163,34.163,259.500,666.027,1342.107
1625591285.8467627,2021-07-06 13:08:05.846770,192,187,0.52,3.7,34.395,34.395,259.900,664.629,1342.107
1625591319.7045672,2021-07-06 13:08:39.704574,193,188,0.52,3.8,33.858,33.858,266.600,666.664,1342.107
1625591354.2782102,2021-07-06 13:09:14.278217,194,189,0.52,3.7,34.573,34.573,260.600,662.918,1342.107
1625591387.7306046,2021-07-06 13:09:47.730609,195,190,0.52,3.8,33.452,33.452,265.700,667.492,1342.107
1625591421.084834,2021-07-06 13:10:21.084841,196,191,0.52,3.8,33.354,33.354,267.300,666.816,1342.107
1625591454.7845435,2021-07-06 13:10:54.784551,197,192,0.52,3.8,33.699,33.699,266.600,666.961,1342.107
1625591488.751278,2021-07-06 13:11:28.751285,198,193,0.52,3.8,33.966,33.966,263.100,666.039,1342.107
1625591524.3268313,2021-07-06 13:12:04.326837,199,194,0.52,3.6,35.575,35.575,249.400,669.551,1342.107
1625591557.6991317,2021-07-06 13:12:37.699138,200,195,0.52,3.8,33.372,33.372,265.100,669.254,1342.107
1625591593.0517044,2021-07-06 13:13:13.051712,201,196,0.52,3.6,35.352,35.352,254.700,665.332,1342.107
1625591627.9514165,2021-07-06 13:13:47.951423,202,197,0.52,3.7,34.899,34.899,260.300,665.434,1342.107
1625591663.631622,2021-07-06 13:14:23.631627,203,198,0.52,3.6,35.680,35.680,250.100,667.352,1342.108
1625591697.3760917,2021-07-06 13:14:57.376096,204,199,0.52,3.8,33.744,33.744,261.000,666.531,1342.108
1625591733.4848306,2021-07-06 13:15:33.484838,205,200,0.52,3.5,36.109,36.109,251.600,666.457,1342.108
1625591768.0386539,2021-07-06 13:16:08.038661,206,201,0.52,3.7,34.554,34.554,258.500,663.785,1342.108
